COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,"Councilmember, Place No. 1 - City of Allen","Councilmember, Place No. 1 - City of Allen","Councilmember, Place No. 1 - City of Allen","Councilmember, Place No. 1 - City of Allen","Councilmember, Place No. 1 - City of Allen","Councilmember, Place No. 3 - City of Allen","Councilmember, Place No. 3 - City of Allen","Councilmember, Place No. 3 - City of Allen","Councilmember, Place No. 3 - City of Allen","Councilmember, Place No. 3 - City of Allen","Councilmember, Place No. 5 - City of Allen","Councilmember, Place No. 5 - City of Allen","Councilmember, Place No. 5 - City of Allen","Councilmember, Place No. 5 - City of Allen","Councilmember, Place No. 5 - City of Allen","Councilmember, Place No. 5 - City of Allen",Mayor - City of Anna,Mayor - City of Anna,Mayor - City of Anna,Mayor - City of Anna,"City Council, Place 1 - City of Anna","City Council, Place 1 - City of Anna","City Council, Place 1 - City of Anna","City Council, Place 1 - City of Anna","City Council, Place 2, Unexpired Term - City of Anna","City Council, Place 2, Unexpired Term - City of Anna","City Council, Place 2, Unexpired Term - City of Anna","City Council, Place 2, Unexpired Term - City of Anna","City Council, Place 2, Unexpired Term - City of Anna","City Council, Place 4, Unexpired Term - City of Anna","City Council, Place 4, Unexpired Term - City of Anna","City Council, Place 4, Unexpired Term - City of Anna","City Council, Place 4, Unexpired Term - City of Anna","City Council, Place 4, Unexpired Term - City of Anna","Member of Council, Place 1 - City of Carrollton","Member of Council, Place 1 - City of Carrollton","Member of Council, Place 1 - City of Carrollton","Member of Council, Place 1 - City of Carrollton","Member of Council, Place 3 - City of Carrollton","Member of Council, Place 3 - City of Carrollton","Member of Council, Place 3 - City of Carrollton","Member of Council, Place 5 - City of Carrollton","Member of Council, Place 5 - City of Carrollton","Member of Council, Place 5 - City of Carrollton","Member of Council, Place 5 - City of Carrollton","Member of Council, Place 7 - City of Carrollton","Member of Council, Place 7 - City of Carrollton","Member of Council, Place 7 - City of Carrollton","Member of Council, Place 7 - City of Carrollton",Proposition A - City of Carrollton,Proposition A - City of Carrollton,Proposition A - City of Carrollton,Proposition A - City of Carrollton,Proposition B – City of Carrollton,Proposition B – City of Carrollton,Proposition B – City of Carrollton,Proposition B – City of Carrollton,Proposition C – City of Carrollton,Proposition C – City of Carrollton,Proposition C – City of Carrollton,Proposition C – City of Carrollton,"Councilmember, Place 2 - City of Celina","Councilmember, Place 2 - City of Celina","Councilmember, Place 2 - City of Celina","Councilmember, Place 2 - City of Celina","Councilmember, Place 3 - City of Celina","Councilmember, Place 3 - City of Celina","Councilmember, Place 3 - City of Celina","Councilmember, Place 3 - City of Celina","Councilmember, Place 3 - City of Celina",Proposition A – City of Dallas,Proposition A – City of Dallas,Proposition A – City of Dallas,Proposition A – City of Dallas,Proposition B – City of Dallas,Proposition B – City of Dallas,Proposition B – City of Dallas,Proposition B – City of Dallas,Proposition C – City of Dallas,Proposition C – City of Dallas,Proposition C – City of Dallas,Proposition C – City of Dallas,Proposition D – City of Dallas,Proposition D – City of Dallas,Proposition D – City of Dallas,Proposition D – City of Dallas,Proposition E – City of Dallas,Proposition E – City of Dallas,Proposition E – City of Dallas,Proposition E – City of Dallas,Proposition F – City of Dallas,Proposition F – City of Dallas,Proposition F – City of Dallas,Proposition F – City of Dallas,Proposition G – City of Dallas,Proposition G – City of Dallas,Proposition G – City of Dallas,Proposition G – City of Dallas,Proposition H – City of Dallas,Proposition H – City of Dallas,Proposition H – City of Dallas,Proposition H – City of Dallas,Proposition I – City of Dallas,Proposition I – City of Dallas,Proposition I – City of Dallas,Proposition I – City of Dallas,Proposition J – City of Dallas,Proposition J – City of Dallas,Proposition J – City of Dallas,Proposition J – City of Dallas,Mayor - City of Farmersville,Mayor - City of Farmersville,Mayor - City of Farmersville,Mayor - City of Farmersville,"Councilmember, Place 4 - City of Farmersville","Councilmember, Place 4 - City of Farmersville","Councilmember, Place 4 - City of Farmersville","City Council, Place 1 - City of Frisco","City Council, Place 1 - City of Frisco","City Council, Place 1 - City of Frisco","City Council, Place 1 - City of Frisco","City Council, Place 3 - City of Frisco","City Council, Place 3 - City of Frisco","City Council, Place 3 - City of Frisco","City Council, Place 3 - City of Frisco",Proposition A – City of Frisco,Proposition A – City of Frisco,Proposition A – City of Frisco,Proposition A – City of Frisco,Proposition B – City of Frisco,Proposition B – City of Frisco,Proposition B – City of Frisco,Proposition B – City of Frisco,"Council Member, District 1 - City of Garland","Council Member, District 1 - City of Garland","Council Member, District 1 - City of Garland",Proposition A – City of Garland,Proposition A – City of Garland,Proposition A – City of Garland,Proposition A – City of Garland,Proposition B – City of Garland,Proposition B – City of Garland,Proposition B – City of Garland,Proposition B – City of Garland,Proposition C – City of Garland,Proposition C – City of Garland,Proposition C – City of Garland,Proposition C – City of Garland,Proposition D – City of Garland,Proposition D – City of Garland,Proposition D – City of Garland,Proposition D – City of Garland,Proposition E – City of Garland,Proposition E – City of Garland,Proposition E – City of Garland,Proposition E – City of Garland,Proposition F – City of Garland,Proposition F – City of Garland,Proposition F – City of Garland,Proposition F – City of Garland,Proposition G – City of Garland,Proposition G – City of Garland,Proposition G – City of Garland,Proposition G – City of Garland,Proposition H – City of Garland,Proposition H – City of Garland,Proposition H – City of Garland,Proposition H – City of Garland,Proposition I – City of Garland,Proposition I – City of Garland,Proposition I – City of Garland,Proposition I – City of Garland,Proposition J – City of Garland,Proposition J – City of Garland,Proposition J – City of Garland,Proposition J – City of Garland,Proposition K – City of Garland,Proposition K – City of Garland,Proposition K – City of Garland,Proposition K – City of Garland,Proposition L – City of Garland,Proposition L – City of Garland,Proposition L – City of Garland,Proposition L – City of Garland,Proposition M – City of Garland,Proposition M – City of Garland,Proposition M – City of Garland,Proposition M – City of Garland,Proposition N – City of Garland,Proposition N – City of Garland,Proposition N – City of Garland,Proposition N – City of Garland,Proposition O – City of Garland,Proposition O – City of Garland,Proposition O – City of Garland,Proposition O – City of Garland,Proposition P – City of Garland,Proposition P – City of Garland,Proposition P – City of Garland,Proposition P – City of Garland,Proposition Q – City of Garland,Proposition Q – City of Garland,Proposition Q – City of Garland,Proposition Q – City of Garland,Mayor - City of Lucas,Mayor - City of Lucas,Mayor - City of Lucas,Mayor - City of Lucas,"Councilmember, Seat 3 - City of Lucas","Councilmember, Seat 3 - City of Lucas","Councilmember, Seat 3 - City of Lucas","Councilmember, Seat 3 - City of Lucas","Councilmember, Seat 4 - City of Lucas","Councilmember, Seat 4 - City of Lucas","Councilmember, Seat 4 - City of Lucas","Councilmember, Seat 4 - City of Lucas","Councilmember, Seat 2, Unexpired Term - City of Lucas","Councilmember, Seat 2, Unexpired Term - City of Lucas","Councilmember, Seat 2, Unexpired Term - City of Lucas","Councilmember, Seat 2, Unexpired Term - City of Lucas","Councilmember, Seat 6, Unexpired Term - City of Lucas","Councilmember, Seat 6, Unexpired Term - City of Lucas","Councilmember, Seat 6, Unexpired Term - City of Lucas","Councilmember, Seat 6, Unexpired Term - City of Lucas",Proposition A – City of Lucas,Proposition A – City of Lucas,Proposition A – City of Lucas,Proposition A – City of Lucas,Proposition A – City of McKinney,Proposition A – City of McKinney,Proposition A – City of McKinney,Proposition A – City of McKinney,Proposition B – City of McKinney,Proposition B – City of McKinney,Proposition B – City of McKinney,Proposition B – City of McKinney,Proposition C – City of McKinney,Proposition C – City of McKinney,Proposition C – City of McKinney,Proposition C – City of McKinney,Proposition D – City of McKinney,Proposition D – City of McKinney,Proposition D – City of McKinney,Proposition D – City of McKinney,Proposition E – City of McKinney,Proposition E – City of McKinney,Proposition E – City of McKinney,Proposition E – City of McKinney,"City Council, Place 1 - City of Melissa","City Council, Place 1 - City of Melissa","City Council, Place 1 - City of Melissa","City Council, Place 1 - City of Melissa","City Council, Place 3 - City of Melissa","City Council, Place 3 - City of Melissa","City Council, Place 3 - City of Melissa","City Council, Place 3 - City of Melissa",Proposition A – City of Melissa,Proposition A – City of Melissa,Proposition A – City of Melissa,Proposition A – City of Melissa,Proposition B – City of Melissa,Proposition B – City of Melissa,Proposition B – City of Melissa,Proposition B – City of Melissa,Proposition C – City of Melissa,Proposition C – City of Melissa,Proposition C – City of Melissa,Proposition C – City of Melissa,Proposition A – City of Nevada,Proposition A – City of Nevada,Proposition A – City of Nevada,Proposition A – City of Nevada,Mayor - City of Parker,Mayor - City of Parker,Mayor - City of Parker,Councilmember-At-Large - City of Parker,Councilmember-At-Large - City of Parker,Councilmember-At-Large - City of Parker,Councilmember-At-Large - City of Parker,Councilmember-At-Large - City of Parker,Councilmember-At-Large - City of Parker,"Member of Council, Place 1 – City of Sachse","Member of Council, Place 1 – City of Sachse","Member of Council, Place 1 – City of Sachse","Member of Council, Place 1 – City of Sachse","Member of Council, Place 2 – City of Sachse","Member of Council, Place 2 – City of Sachse","Member of Council, Place 2 – City of Sachse","Member of Council, Place 2 – City of Sachse","Member of Council, Place 2 – City of Sachse",Mayor – Town of St. Paul,Mayor – Town of St. Paul,Mayor – Town of St. Paul,Mayor – Town of St. Paul,"Alderman, Place 3 – Town of St. Paul","Alderman, Place 3 – Town of St. Paul","Alderman, Place 3 – Town of St. Paul","Alderman, Place 3 – Town of St. Paul","Alderman, Place 5 – Town of St. Paul","Alderman, Place 5 – Town of St. Paul","Alderman, Place 5 – Town of St. Paul","Councilmember, Place 2 – City of Wylie","Councilmember, Place 2 – City of Wylie","Councilmember, Place 2 – City of Wylie","Councilmember, Place 2 – City of Wylie","Councilmember, Place 4 – City of Wylie","Councilmember, Place 4 – City of Wylie","Councilmember, Place 4 – City of Wylie","Councilmember, Place 4 – City of Wylie","Board of Trustees, Place 1 – Allen ISD","Board of Trustees, Place 1 – Allen ISD","Board of Trustees, Place 1 – Allen ISD","Board of Trustees, Place 1 – Allen ISD","Board of Trustees, Place 2 – Allen ISD","Board of Trustees, Place 2 – Allen ISD","Board of Trustees, Place 2 – Allen ISD","Board of Trustees, Place 2 – Allen ISD","Board of Trustees, Place 3 – Allen ISD","Board of Trustees, Place 3 – Allen ISD","Board of Trustees, Place 3 – Allen ISD","Board of Trustees, Place 3 – Allen ISD","Board of Trustees, Place 2 – Anna ISD","Board of Trustees, Place 2 – Anna ISD","Board of Trustees, Place 2 – Anna ISD","Board of Trustees, Place 6 – Anna ISD","Board of Trustees, Place 6 – Anna ISD","Board of Trustees, Place 6 – Anna ISD","Board of Trustees, Place 6 – Anna ISD",Proposition A – Anna ISD,Proposition A – Anna ISD,Proposition A – Anna ISD,Proposition A – Anna ISD,"Trustee, Place 1 – Blue Ridge ISD","Trustee, Place 1 – Blue Ridge ISD","Trustee, Place 1 – Blue Ridge ISD","Trustee, Place 1 – Blue Ridge ISD","Trustee, Place 2 – Blue Ridge ISD","Trustee, Place 2 – Blue Ridge ISD","Trustee, Place 2 – Blue Ridge ISD","Trustee, Place 5 – Blue Ridge ISD","Trustee, Place 5 – Blue Ridge ISD","Trustee, Place 5 – Blue Ridge ISD","Board of Trustees, Place 5 – Celina ISD","Board of Trustees, Place 5 – Celina ISD","Board of Trustees, Place 5 – Celina ISD","Board of Trustees, Place 6 – Celina ISD","Board of Trustees, Place 6 – Celina ISD","Board of Trustees, Place 6 – Celina ISD","Board of Trustees, Place 6 – Celina ISD","Board of Trustees, Place 7 – Celina ISD","Board of Trustees, Place 7 – Celina ISD","Board of Trustees, Place 7 – Celina ISD","Trustee, Place 2 – Community ISD","Trustee, Place 2 – Community ISD","Trustee, Place 2 – Community ISD","Trustee, Place 2 – Community ISD","Trustee, Place 7 – Community ISD","Trustee, Place 7 – Community ISD","Trustee, Place 7 – Community ISD",Proposition A – Farmersville ISD,Proposition A – Farmersville ISD,Proposition A – Farmersville ISD,Proposition A – Farmersville ISD,"Trustee, Place 6 – Frisco ISD","Trustee, Place 6 – Frisco ISD","Trustee, Place 6 – Frisco ISD","Trustee, Place 6 – Frisco ISD","Trustee, Place 7 – Frisco ISD","Trustee, Place 7 – Frisco ISD","Trustee, Place 7 – Frisco ISD","Trustee, Place 7 – Frisco ISD","School Board Trustee, Place 4 – Prosper ISD","School Board Trustee, Place 4 – Prosper ISD","School Board Trustee, Place 4 – Prosper ISD","School Board Trustee, Place 4 – Prosper ISD","School Board Trustee, Place 7 – Prosper ISD","School Board Trustee, Place 7 – Prosper ISD","School Board Trustee, Place 7 – Prosper ISD","School Board Trustee, Place 7 – Prosper ISD","School Board Trustee, Place 7 – Prosper ISD",Board of Directors – Caddo Basin SUD,Board of Directors – Caddo Basin SUD,Board of Directors – Caddo Basin SUD,Board of Directors – Caddo Basin SUD,Board of Directors – Caddo Basin SUD,Board of Directors – Caddo Basin SUD,Board of Directors – Caddo Basin SUD,Directors – Collin County MUD No. 1,Directors – Collin County MUD No. 1,Directors – Collin County MUD No. 1,Directors – Collin County MUD No. 1,Directors – Collin County MUD No. 1,Directors – Collin County MUD No. 1,Directors – Collin County MUD No. 1,Directors – Collin County MUD No. 1,Directors – Collin County MUD No. 5,Directors – Collin County MUD No. 5,Directors – Collin County MUD No. 5,Directors – Collin County MUD No. 5,Directors – Collin County MUD No. 5,Proposition A – Collin County MUD No. 5,Proposition A – Collin County MUD No. 5,Proposition A – Collin County MUD No. 5,Proposition A – Collin County MUD No. 5,Proposition B – Collin County MUD No. 5,Proposition B – Collin County MUD No. 5,Proposition B – Collin County MUD No. 5,Proposition B – Collin County MUD No. 5,Proposition C – Collin County MUD No. 5,Proposition C – Collin County MUD No. 5,Proposition C – Collin County MUD No. 5,Proposition C – Collin County MUD No. 5,Proposition D – Collin County MUD No. 5,Proposition D – Collin County MUD No. 5,Proposition D – Collin County MUD No. 5,Proposition D – Collin County MUD No. 5,Director – McKinney MUD No. 1,Director – McKinney MUD No. 1,Director – McKinney MUD No. 1,Director – McKinney MUD No. 1
,,,,,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON
,,,VOTERS,BALLOTS CAST,Mike Schaeffer,Dave Scott,Esrar Razvi,OVER VOTES,UNDER VOTES,Dave Cornette,Ken Cook,Saad Hamid,OVER VOTES,UNDER VOTES,Dave Shafer,Zeeshan Naseh,Walter Merrill,Carl Clemencich,OVER VOTES,UNDER VOTES,Pete Cain,Randy Atchley,OVER VOTES,UNDER VOTES,Bryan Heath,Kevin Toten,OVER VOTES,UNDER VOTES,Jody Bills,LaMarr Dillingham,Todd Engels,OVER VOTES,UNDER VOTES,Tom Longmire,Kelly Herndon,Bruce Norwood,OVER VOTES,UNDER VOTES,Christopher Axberg,Laura Vola,OVER VOTES,UNDER VOTES,Richard Fleming,OVER VOTES,UNDER VOTES,Nancy Cline,Susan Thomas,OVER VOTES,UNDER VOTES,Simon Chamakala,Rowena Watters,OVER VOTES,UNDER VOTES,YES,NO,OVER VOTES,UNDER VOTES,YES,NO,OVER VOTES,UNDER VOTES,YES,NO,OVER VOTES,UNDER VOTES,David Hogue,Eddie Cawlfield,OVER VOTES,UNDER VOTES,Ghentry Pace,Andy Hop Hopkins,Julissa Casas Porcher,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,Craig Overstreet,Bryon Wiebold,OVER VOTES,UNDER VOTES,Mike Henry,OVER VOTES,UNDER VOTES,Mark Piland,John Keating,OVER VOTES,UNDER VOTES,John Redmond,Angelia Pelham,OVER VOTES,UNDER VOTES,For the Proposition,Against the Proposition,OVER VOTES,UNDER VOTES,For the Proposition,Against the Proposition,OVER VOTES,UNDER VOTES,Jeff Bass,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,Kathleen A. Peele,Dusty Kuykendall,OVER VOTES,UNDER VOTES,Chris Bierman,Suhail Syed,OVER VOTES,UNDER VOTES,Philip (Phil) Lawrence,Joe Williams,OVER VOTES,UNDER VOTES,Sean Watts,Brian Stubblefield,OVER VOTES,UNDER VOTES,Tim Baney,Neil Peterson,OVER VOTES,UNDER VOTES,FOR THE PROPOSITION,AGAINST THE PROPOSITION,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,Shannon Sweat,Preston Taylor,OVER VOTES,UNDER VOTES,Emeka Eluka,Dana Conklin,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,Lee Pettle,OVER VOTES,UNDER VOTES,Dawn R. Hedlund,Buddy Pilgrim,Randy Kercho,Aubree Marino,OVER VOTES,UNDER VOTES,Atif Ahmed,Brett Franks,OVER VOTES,UNDER VOTES,Nisar Razvi,Beau Hooten,Michelle Howarth,OVER VOTES,UNDER VOTES,Kent Swaner,David Thomas Gensler,OVER VOTES,UNDER VOTES,John Crowe,Justin Graham,OVER VOTES,UNDER VOTES,Robert Simmons,OVER VOTES,UNDER VOTES,Ahmed Abdelghani,Dave Strang,OVER VOTES,UNDER VOTES,Danish Aftab,Scott Williams,OVER VOTES,UNDER VOTES,Sarah Mitchell,Shanna Coulter,OVER VOTES,UNDER VOTES,Veronica Yost,Vatsa Ramanathan,OVER VOTES,UNDER VOTES,Bill Pilcher,John Holley,OVER VOTES,UNDER VOTES,Jason Adams,OVER VOTES,UNDER VOTES,Paul “Monty” Renfro,Stephanie Dingle,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,Lonnie Murphy,Scott Cessna,OVER VOTES,UNDER VOTES,Matt Grier,OVER VOTES,UNDER VOTES,Kevin Dauster,OVER VOTES,UNDER VOTES,Theresa Balsamo,OVER VOTES,UNDER VOTES,Vicky Hogue,Kelly Juergens,OVER VOTES,UNDER VOTES,Jarratt Calvert,OVER VOTES,UNDER VOTES,Jessica R Foster,Kris Zilberstein,OVER VOTES,UNDER VOTES,Joshua Saenz,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,Fred Kaiser,Sherrie Salas,OVER VOTES,UNDER VOTES,Melanie Barrios - Jones,Keith Maddox,OVER VOTES,UNDER VOTES,Bill Beavers,Lanford Rodgers,OVER VOTES,UNDER VOTES,Kristin Meier,David Webb,Drew Wilborn,OVER VOTES,UNDER VOTES,Kenneth Pendergrass,Elwood Jones,Jerry Leinart,James C (Charlie) Patterson,Tommy Ellison,OVER VOTES,UNDER VOTES,Brian Rolens,S Craig Davis,Jeremy L. Dabbert,Miranda Stockhausen,Johnny Moyer,Jeff Miles,OVER VOTES,UNDER VOTES,Thomas Frierson,Orlando Batista,Justine Presby,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,David Johnston,Monyca Brown,OVER VOTES,UNDER VOTES
Colin,1,PCT 001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colin,1,PCT 001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colin,1,PCT 001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
