COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST BLANK,Proposition 1 – State of Texas,Proposition 1 – State of Texas,Proposition 1 – State of Texas,Proposition 1 – State of Texas,Proposition 2 – State of Texas,Proposition 2 – State of Texas,Proposition 2 – State of Texas,Proposition 2 – State of Texas,Proposition 3 – State of Texas,Proposition 3 – State of Texas,Proposition 3 – State of Texas,Proposition 3 – State of Texas,Proposition 4 – State of Texas,Proposition 4 – State of Texas,Proposition 4 – State of Texas,Proposition 4 – State of Texas,Proposition 5 – State of Texas,Proposition 5 – State of Texas,Proposition 5 – State of Texas,Proposition 5 – State of Texas,Proposition 6 – State of Texas,Proposition 6 – State of Texas,Proposition 6 – State of Texas,Proposition 6 – State of Texas,Proposition 7 – State of Texas,Proposition 7 – State of Texas,Proposition 7 – State of Texas,Proposition 7 – State of Texas,Proposition 8 – State of Texas,Proposition 8 – State of Texas,Proposition 8 – State of Texas,Proposition 8 – State of Texas,Proposition 9 – State of Texas,Proposition 9 – State of Texas,Proposition 9 – State of Texas,Proposition 9 – State of Texas,Proposition 10 – State of Texas,Proposition 10 – State of Texas,Proposition 10 – State of Texas,Proposition 10 – State of Texas,Proposition 11 – State of Texas,Proposition 11 – State of Texas,Proposition 11 – State of Texas,Proposition 11 – State of Texas,Proposition 12 – State of Texas,Proposition 12 – State of Texas,Proposition 12 – State of Texas,Proposition 12 – State of Texas,Proposition 13 – State of Texas,Proposition 13 – State of Texas,Proposition 13 – State of Texas,Proposition 13 – State of Texas,Proposition 14 – State of Texas,Proposition 14 – State of Texas,Proposition 14 – State of Texas,Proposition 14 – State of Texas,Proposition A – Collin County,Proposition A – Collin County,Proposition A – Collin County,Proposition A – Collin County,Proposition B – Collin County,Proposition B – Collin County,Proposition B – Collin County,Proposition B – Collin County,Proposition C – Collin County,Proposition C – Collin County,Proposition C – Collin County,Proposition C – Collin County,Proposition D – Collin County,Proposition D – Collin County,Proposition D – Collin County,Proposition D – Collin County,Proposition E – Collin County,Proposition E – Collin County,Proposition E – Collin County,Proposition E – Collin County,Proposition A – City of Allen,Proposition A – City of Allen,Proposition A – City of Allen,Proposition A – City of Allen,Proposition B – City of Allen,Proposition B – City of Allen,Proposition B – City of Allen,Proposition B – City of Allen,Proposition C – City of Allen,Proposition C – City of Allen,Proposition C – City of Allen,Proposition C – City of Allen,Proposition D – City of Allen,Proposition D – City of Allen,Proposition D – City of Allen,Proposition D – City of Allen,Proposition E – City of Allen,Proposition E – City of Allen,Proposition E – City of Allen,Proposition E – City of Allen,Alderman Place 1 – City of Josephine,Alderman Place 1 – City of Josephine,Alderman Place 1 – City of Josephine,Alderman Place 2 – City of Josephine,Alderman Place 2 – City of Josephine,Alderman Place 2 – City of Josephine,Alderman Place 2 – City of Josephine,Alderman Place 3 – City of Josephine,Alderman Place 3 – City of Josephine,Alderman Place 3 – City of Josephine,Alderman Place 4 – City of Josephine,Alderman Place 4 – City of Josephine,Alderman Place 4 – City of Josephine,Alderman Place 4 – City of Josephine,Alderman Place 4 – City of Josephine,Mayor – City of Lavon,Mayor – City of Lavon,Mayor – City of Lavon,Mayor – City of Lavon,Mayor – City of Lavon,"City Council, Place 2 – City of  Lavon","City Council, Place 2 – City of  Lavon","City Council, Place 2 – City of  Lavon","City Council, Place 4 – City of Lavon","City Council, Place 4 – City of Lavon","City Council, Place 4 – City of Lavon","City Council, Place 4 – City of Lavon",Mayor - City of Lowry Crossing,Mayor - City of Lowry Crossing,Mayor - City of Lowry Crossing,City Council Ward 1 – City of Lowry Crossing,City Council Ward 1 – City of Lowry Crossing,City Council Ward 1 – City of Lowry Crossing,City Council Ward 1 – City of Lowry Crossing,City Council Ward 2 – City of Lowry Crossing,City Council Ward 2 – City of Lowry Crossing,City Council Ward 2 – City of Lowry Crossing,City Council Ward 3 – City of Lowry Crossing,City Council Ward 3 – City of Lowry Crossing,City Council Ward 3 – City of Lowry Crossing,Proposition A – City of Lowry Crossing,Proposition A – City of Lowry Crossing,Proposition A – City of Lowry Crossing,Proposition A – City of Lowry Crossing,Proposition A – City of Melissa,Proposition A – City of Melissa,Proposition A – City of Melissa,Proposition A – City of Melissa,Proposition B – City of Melissa,Proposition B – City of Melissa,Proposition B – City of Melissa,Proposition B – City of Melissa,Proposition C – City of Melissa,Proposition C – City of Melissa,Proposition C – City of Melissa,Proposition C – City of Melissa,Proposition D – City of Melissa,Proposition D – City of Melissa,Proposition D – City of Melissa,Proposition D – City of Melissa,Proposition E – City of Melissa,Proposition E – City of Melissa,Proposition E – City of Melissa,Proposition E – City of Melissa,Proposition F – City of Melissa,Proposition F – City of Melissa,Proposition F – City of Melissa,Proposition F – City of Melissa,Proposition G – City of Melissa,Proposition G – City of Melissa,Proposition G – City of Melissa,Proposition G – City of Melissa,Proposition H – City of Melissa,Proposition H – City of Melissa,Proposition H – City of Melissa,Proposition H – City of Melissa,Proposition I – City of Melissa,Proposition I – City of Melissa,Proposition I – City of Melissa,Proposition I – City of Melissa,Proposition J – City of Melissa,Proposition J – City of Melissa,Proposition J – City of Melissa,Proposition J – City of Melissa,Proposition K – City of Melissa,Proposition K – City of Melissa,Proposition K – City of Melissa,Proposition K – City of Melissa,Proposition L – City of Melissa,Proposition L – City of Melissa,Proposition L – City of Melissa,Proposition L – City of Melissa,Proposition M – City of Melissa,Proposition M – City of Melissa,Proposition M – City of Melissa,Proposition M – City of Melissa,"City Council, Place 2 – City of Murphy","City Council, Place 2 – City of Murphy","City Council, Place 2 – City of Murphy","City Council, Place 2 – City of Murphy","Councilmember, Place 3 – City of Princeton","Councilmember, Place 3 – City of Princeton","Councilmember, Place 3 – City of Princeton","Councilmember, Place 3 – City of Princeton","Councilmember, Place 4 – City of Princeton","Councilmember, Place 4 – City of Princeton","Councilmember, Place 4 – City of Princeton","Councilmember, Place 5 – City of Princeton","Councilmember, Place 5 – City of Princeton","Councilmember, Place 5 – City of Princeton","Councilmember, Place 6 – City of Princeton","Councilmember, Place 6 – City of Princeton","Councilmember, Place 6 – City of Princeton","Councilmember, Place 6 – City of Princeton","Councilmember, Place 7 – City of Princeton","Councilmember, Place 7 – City of Princeton","Councilmember, Place 7 – City of Princeton","Councilmember, Place 7 – City of Princeton",Proposition A – City of Princeton,Proposition A – City of Princeton,Proposition A – City of Princeton,Proposition A – City of Princeton,Proposition B – City of Princeton,Proposition B – City of Princeton,Proposition B – City of Princeton,Proposition B – City of Princeton,Proposition A – City of Weston,Proposition A – City of Weston,Proposition A – City of Weston,Proposition A – City of Weston,For School Trustees – Princeton ISD,For School Trustees – Princeton ISD,For School Trustees – Princeton ISD,For School Trustees – Princeton ISD,For School Trustees – Princeton ISD,For School Trustees – Princeton ISD,Proposition A – Prosper ISD,Proposition A – Prosper ISD,Proposition A – Prosper ISD,Proposition A – Prosper ISD,Proposition B – Prosper ISD,Proposition B – Prosper ISD,Proposition B – Prosper ISD,Proposition B – Prosper ISD,Proposition C – Prosper ISD,Proposition C – Prosper ISD,Proposition C – Prosper ISD,Proposition C – Prosper ISD,Proposition D – Prosper ISD,Proposition D – Prosper ISD,Proposition D – Prosper ISD,Proposition D – Prosper ISD,Proposition A – Wylie ISD,Proposition A – Wylie ISD,Proposition A – Wylie ISD,Proposition A – Wylie ISD,Proposition A – Blue Meadow MUD No. 2,Proposition A – Blue Meadow MUD No. 2,Proposition A – Blue Meadow MUD No. 2,Proposition A – Blue Meadow MUD No. 2,Proposition B – Blue Meadow MUD No. 2,Proposition B – Blue Meadow MUD No. 2,Proposition B – Blue Meadow MUD No. 2,Proposition B – Blue Meadow MUD No. 2,Proposition C – Blue Meadow MUD No. 2,Proposition C – Blue Meadow MUD No. 2,Proposition C – Blue Meadow MUD No. 2,Proposition C – Blue Meadow MUD No. 2,Proposition D – Blue Meadow MUD No. 2,Proposition D – Blue Meadow MUD No. 2,Proposition D – Blue Meadow MUD No. 2,Proposition D – Blue Meadow MUD No. 2,Proposition E – Blue Meadow MUD No. 2,Proposition E – Blue Meadow MUD No. 2,Proposition E – Blue Meadow MUD No. 2,Proposition E – Blue Meadow MUD No. 2,Proposition F – Blue Meadow MUD No. 2,Proposition F – Blue Meadow MUD No. 2,Proposition F – Blue Meadow MUD No. 2,Proposition F – Blue Meadow MUD No. 2,Proposition G – Blue Meadow MUD No. 2,Proposition G – Blue Meadow MUD No. 2,Proposition G – Blue Meadow MUD No. 2,Proposition G – Blue Meadow MUD No. 2,Directors – Blue Meadow MUD No. 2,Directors – Blue Meadow MUD No. 2,Directors – Blue Meadow MUD No. 2,Directors – Blue Meadow MUD No. 2,Directors – Blue Meadow MUD No. 2,Directors – Blue Meadow MUD No. 2,Directors – Blue Meadow MUD No. 2,Proposition A – Blue Meadow MUD No. 3,Proposition A – Blue Meadow MUD No. 3,Proposition A – Blue Meadow MUD No. 3,Proposition A – Blue Meadow MUD No. 3,Proposition B – Blue Meadow MUD No. 3,Proposition B – Blue Meadow MUD No. 3,Proposition B – Blue Meadow MUD No. 3,Proposition B – Blue Meadow MUD No. 3,Proposition C – Blue Meadow MUD No. 3,Proposition C – Blue Meadow MUD No. 3,Proposition C – Blue Meadow MUD No. 3,Proposition C – Blue Meadow MUD No. 3,Proposition D – Blue Meadow MUD No. 3,Proposition D – Blue Meadow MUD No. 3,Proposition D – Blue Meadow MUD No. 3,Proposition D – Blue Meadow MUD No. 3,Proposition E – Blue Meadow MUD No. 3,Proposition E – Blue Meadow MUD No. 3,Proposition E – Blue Meadow MUD No. 3,Proposition E – Blue Meadow MUD No. 3,Proposition F – Blue Meadow MUD No. 3,Proposition F – Blue Meadow MUD No. 3,Proposition F – Blue Meadow MUD No. 3,Proposition F – Blue Meadow MUD No. 3,Proposition G – Blue Meadow MUD No. 3,Proposition G – Blue Meadow MUD No. 3,Proposition G – Blue Meadow MUD No. 3,Proposition G – Blue Meadow MUD No. 3,Directors – Blue Meadow MUD No. 3,Directors – Blue Meadow MUD No. 3,Directors – Blue Meadow MUD No. 3,Directors – Blue Meadow MUD No. 3,Directors – Blue Meadow MUD No. 3,Directors – Blue Meadow MUD No. 3,Directors – Blue Meadow MUD No. 3,Proposition A – Chambers Grove MUD No. 1,Proposition A – Chambers Grove MUD No. 1,Proposition A – Chambers Grove MUD No. 1,Proposition A – Chambers Grove MUD No. 1,Proposition B – Chambers Grove MUD No. 1,Proposition B – Chambers Grove MUD No. 1,Proposition B – Chambers Grove MUD No. 1,Proposition B – Chambers Grove MUD No. 1,Proposition C – Chambers Grove MUD No. 1,Proposition C – Chambers Grove MUD No. 1,Proposition C – Chambers Grove MUD No. 1,Proposition C – Chambers Grove MUD No. 1,Proposition D – Chambers Grove MUD No. 1,Proposition D – Chambers Grove MUD No. 1,Proposition D – Chambers Grove MUD No. 1,Proposition D – Chambers Grove MUD No. 1,Proposition E – Chambers Grove MUD No. 1,Proposition E – Chambers Grove MUD No. 1,Proposition E – Chambers Grove MUD No. 1,Proposition E – Chambers Grove MUD No. 1,Proposition F – Chambers Grove MUD No. 1,Proposition F – Chambers Grove MUD No. 1,Proposition F – Chambers Grove MUD No. 1,Proposition F – Chambers Grove MUD No. 1,Directors – Chambers Grove MUD No. 1,Directors – Chambers Grove MUD No. 1,Directors – Chambers Grove MUD No. 1,Directors – Chambers Grove MUD No. 1,Directors – Chambers Grove MUD No. 1,Directors – Chambers Grove MUD No. 1,Directors – Chambers Grove MUD No. 1,Proposition A – Collin County MUD No. 10,Proposition A – Collin County MUD No. 10,Proposition A – Collin County MUD No. 10,Proposition A – Collin County MUD No. 10,Directors – Collin County MUD No. 10,Directors – Collin County MUD No. 10,Directors – Collin County MUD No. 10,Directors – Collin County MUD No. 10,Directors – Collin County MUD No. 10,Directors – Collin County MUD No. 10,Directors – Collin County MUD No. 10,Proposition B – Collin County MUD No. 10,Proposition B – Collin County MUD No. 10,Proposition B – Collin County MUD No. 10,Proposition B – Collin County MUD No. 10,Proposition C – Collin County MUD No. 10,Proposition C – Collin County MUD No. 10,Proposition C – Collin County MUD No. 10,Proposition C – Collin County MUD No. 10,Proposition D – Collin County MUD No. 10,Proposition D – Collin County MUD No. 10,Proposition D – Collin County MUD No. 10,Proposition D – Collin County MUD No. 10,Proposition E – Collin County MUD No. 10,Proposition E – Collin County MUD No. 10,Proposition E – Collin County MUD No. 10,Proposition E – Collin County MUD No. 10,Proposition F – Collin County MUD No. 10,Proposition F – Collin County MUD No. 10,Proposition F – Collin County MUD No. 10,Proposition F – Collin County MUD No. 10,Proposition A – LC MUD No. 1,Proposition A – LC MUD No. 1,Proposition A – LC MUD No. 1,Proposition A – LC MUD No. 1,Proposition A – Serenade MUD,Proposition A – Serenade MUD,Proposition A – Serenade MUD,Proposition A – Serenade MUD,Proposition B – Serenade MUD,Proposition B – Serenade MUD,Proposition B – Serenade MUD,Proposition B – Serenade MUD,Proposition C – Serenade MUD,Proposition C – Serenade MUD,Proposition C – Serenade MUD,Proposition C – Serenade MUD,Proposition D – Serenade MUD,Proposition D – Serenade MUD,Proposition D – Serenade MUD,Proposition D – Serenade MUD,Proposition E – Serenade MUD,Proposition E – Serenade MUD,Proposition E – Serenade MUD,Proposition E – Serenade MUD,Proposition F – Serenade MUD,Proposition F – Serenade MUD,Proposition F – Serenade MUD,Proposition F – Serenade MUD,Directors – Serenade MUD,Directors – Serenade MUD,Directors – Serenade MUD,Directors – Serenade MUD,Directors – Serenade MUD,Directors – Serenade MUD,Directors – Serenade MUD,
,,,,,,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,
,,,VOTERS,BALLOTS CAST,BALLOTS CAST,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,Doug Ewing,OVER VOTES,UNDER VOTES,Jane Ridgway,Brad Ahlfinger,OVER VOTES,UNDER VOTES,Alex Esquivel,OVER VOTES,UNDER VOTES,Pamela Sardo,Chad Hawkins,Douglas E. Thomas,OVER VOTES,UNDER VOTES,Tyler West,Vicki L. Sanson,Letty Harrison,OVER VOTES,UNDER VOTES,Mike Cook,OVER VOTES,UNDER VOTES,Ted Dill,Tracy Filo,OVER VOTES,UNDER VOTES,Bob Petitt,OVER VOTES,UNDER VOTES,Scott Pitchure,Pat Kelly,OVER VOTES,UNDER VOTES,Cynthia Sandlin,OVER VOTES,UNDER VOTES,Cindy Cash,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,Chi Egwuekwe,W. Scott Smith,OVER VOTES,UNDER VOTES,Terrance J. Gilmore,Bryan Washington,OVER VOTES,UNDER VOTES,Ryan Gerfers,OVER VOTES,UNDER VOTES,Steven Deffibaugh,OVER VOTES,UNDER VOTES,Ben Long,Matthew Ickes,OVER VOTES,UNDER VOTES,Bruce Johnson,Carolyn David-Graves,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,Starla Sharpe,Chad Jones,Cyndi Darland,Melissa Ait Belaid,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,Tommy McAden,Christina Dolle,Kennedy Layne Kraft,Ethan Spradlin,Lori Vinz,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,Madison Byrd,Vancil Spradlin,Hayley Halliburton,Jim Vinz,Collin Edmonds,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,Kory Wilkinson,Caitlyn Smith,Seth Woodfin,Matt Brost,Stephen Rapp,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,Ashley Williams,Brent Wall,Blake Gustafson,Michael Hanschen,Matthew Ledlie,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,For,Against,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,FOR,AGAINST,OVER VOTES,UNDER VOTES,Andrew Jiles,Greg Gillham,Michelle Baggett,Jamie Kaufmann,Kimberly Radecki,OVER VOTES,UNDER VOTES,
Colin,0001,PCT 001,2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Colin,0001,PCT 001,2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Colin,0001,PCT 001,2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
